Geoname ID;Name;ASCII Name;Alternate Names;Feature Class;Feature Code;Country Code;Country name EN;Country Code 2;Admin1 Code;Admin2 Code;Admin3 Code;Admin4 Code;Population;Elevation;DIgital Elevation Model;Timezone;Modification date;LABEL EN;Coordinates
683304;Bulzeștii de Sus;Bulzestii de Sus;Felsobulzesd,Felsőbulzesd;P;PPLA2;RO;Romania;;21;88920;;;47;;506;Europe/Bucharest;2015-12-04;Romania;46.3007, 22.76118
683568;Buciumeni;Buciumeni;;P;PPL;RO;Romania;;43;100576;;;2142;;100;Europe/Bucharest;2013-04-21;Romania;44.54975, 25.96419
683621;Bruiu;Bruiu;Bruiu,Bruiul;P;PPLA2;RO;Romania;;33;144410;;;782;;469;Europe/Bucharest;2012-06-12;Romania;45.86667, 24.7
683656;Broscăuţi;Broscauti;Broscauti,Broscăuţi;P;PPLA2;RO;Romania;;07;36426;;;3430;;181;Europe/Bucharest;2012-06-12;Romania;47.95, 26.45
683703;Brezniţa-Motru;Breznita-Motru;Bresnita-Motru,Bresnita-de-Motru,Bresniţa-de-Motru,Breznita-Motru,Brezniţa-Motru,Breşniţa-Motru;P;PPLA2;RO;Romania;;26;110740;;;1760;;160;Europe/Bucharest;2012-06-12;Romania;44.56667, 23.21667
683746;Breazu;Breazu;Breazu,Tatarusi,Tătăruşi;P;PPL;RO;Romania;;23;95239;;;1082;;90;Europe/Bucharest;2013-04-21;Romania;47.21343, 27.51815
683842;Brastavățu;Brastavatu;Brastavat,Brastavatu,Brastavatul,Brastavăţu,Brastavăţul,Brastăvăţ;P;PPLA2;RO;Romania;;29;125962;;;4156;;82;Europe/Bucharest;2013-04-21;Romania;43.90634, 24.40784
683871;Brăniștari;Branistari;;P;PPL;RO;Romania;;42;101662;;;1243;;57;Europe/Bucharest;2013-04-21;Romania;44.17626, 26.05953
683885;Brăneşti;Branesti;Branesti,Brăneşti;P;PPLA2;RO;Romania;;19;79237;;;2516;;171;Europe/Bucharest;2012-06-12;Romania;44.65, 23.46667
684000;Bozieni;Bozieni;Bozieni,Bozienii de Jus,Bozienii-Fundacescului,Bozienii-Fundăcescului;P;PPLA2;RO;Romania;;28;121876;;;3057;;272;Europe/Bucharest;2012-06-12;Romania;46.83333, 27.15
684116;Bosanci;Bosanci;Bosancea,Bosanci;P;PPLA2;RO;Romania;;34;147134;;;6270;;360;Europe/Bucharest;2012-06-12;Romania;47.58333, 26.31667
684389;Bogdăneşti;Bogdanesti;;P;PPLX;RO;Romania;;13;58357;;;2379;;1185;Europe/Bucharest;2016-02-07;Romania;46.63333, 23.13333
684535;Bobiceşti;Bobicesti;Bobicesti,Bobiceşti;P;PPLA2;RO;Romania;;29;125873;;;3468;;151;Europe/Bucharest;2012-06-12;Romania;44.38333, 24.15
684697;Bâscenii de Sus;Bascenii de Sus;Bascenii de Sus,Biscenii de Sus,Bîscenii de Sus;P;PPL;RO;Romania;;11;45753;;;1008;;391;Europe/Bucharest;2013-04-21;Romania;45.26662, 26.27073
684964;Beștepe;Bestepe;Besh Tepe,Bestepe,Beştepe;P;PPLA2;RO;Romania;;37;161552;;;1901;;11;Europe/Bucharest;2013-04-21;Romania;45.09241, 29.01478
685135;Belinţ;Belint;Belence,Belencze,Belincz,Belint,Belinţ;P;PPLA2;RO;Romania;;36;155797;;;3023;;106;Europe/Bucharest;2012-06-12;Romania;45.755, 21.76028
685265;Batârăşti;Batarasti;Batarasti,Batirasti,Batârăşti,Batîrăşti;P;PPLX;RO;Romania;;39;170168;;;2532;;340;Europe/Bucharest;2020-03-08;Romania;44.81667, 24.15
685281;Băţanii Mari;Batanii Mari;Batanii Mari,Băţanii Mari,Nagybacon;P;PPL;RO;Romania;;15;63802;;;4454;;509;Europe/Bucharest;2020-06-10;Romania;46.08333, 25.68333
685503;Bălușești;Balusesti;;P;PPL;RO;Romania;;28;123013;;;2262;;261;Europe/Bucharest;2013-04-21;Romania;46.81591, 26.99885
685850;Bahnea;Bahnea;Bachnea,Bahnea;P;PPLA2;RO;Romania;;27;115307;;;3754;;332;Europe/Bucharest;2012-06-12;Romania;46.36667, 24.48333
686000;Baba Ana;Baba Ana;Baba Ana;P;PPLA2;RO;Romania;;30;132164;;;4234;;99;Europe/Bucharest;2012-06-12;Romania;44.96667, 26.45
686006;Axintele;Axintele;Axintel,Axintele;P;PPLA2;RO;Romania;;22;100923;;;2912;;70;Europe/Bucharest;2012-06-12;Romania;44.6, 26.78333
686182;Arghira;Arghira;;P;PPL;RO;Romania;;34;149968;;;1214;;251;Europe/Bucharest;2013-04-21;Romania;47.45412, 26.4725
686183;Teslui;Teslui;;P;PPLA2;RO;Romania;;17;74411;;;0;;119;Europe/Bucharest;2012-06-12;Romania;44.20559, 24.15482
686190;Argeșelu;Argeselu;Argeselu,Argeşelu,Ciumesti,Ciumeşti;P;PPL;RO;Romania;;03;13365;;;1501;;295;Europe/Bucharest;2013-04-21;Romania;44.9274, 24.87115
686206;Ardud;Ardud;Arded,Ardud,Erdeed,Erdod,Erdöd,Erdőd,Opstina Ardud,Opština Ardud,a er du de,ardwd,Ардуд,اردود,阿爾杜德;P;PPLA2;RO;Romania;;32;136848;;;6357;;129;Europe/Bucharest;2012-06-12;Romania;47.63333, 22.88333
686384;Amărăştii de Sus;Amarastii de Sus;Amarastii de Sus,Amărăştii de Sus;P;PPLA2;RO;Romania;;17;70673;;;3879;;118;Europe/Bucharest;2012-06-12;Romania;43.98333, 24.15
686434;Alparea;Alparea;Alpare,Alparea;P;PPL;RO;Romania;;05;30274;;;1010;;162;Europe/Bucharest;2013-04-21;Romania;47.03054, 22.04812
686523;Albota;Albota;;P;PPLA2;RO;Romania;;03;13935;;;1865;;302;Europe/Bucharest;2015-11-10;Romania;44.78333, 24.85
686620;Agârbiciu;Agarbiciu;Agarbiciu,Agarbiciul,Agirbiciu,Agârbiciu,Agârbiciul,Agîrbiciu;P;PPL;RO;Romania;;33;144116;;;1522;;314;Europe/Bucharest;2013-04-21;Romania;46.06764, 24.19386
686716;Abram;Abram;;P;PPLA2;RO;Romania;;05;27070;;;3291;;130;Europe/Bucharest;2012-06-12;Romania;47.31667, 22.38333
864945;Vetrişoaia;Vetrisoaia;Vetrisoaia,Vetrişoaia;P;PPLA2;RO;Romania;;38;166672;;;3452;;25;Europe/Bucharest;2012-06-12;Romania;46.43, 28.20833
7871362;Albeştii de Argeş;Albestii de Arges;;P;PPLA2;RO;Romania;;03;13819;;;0;;489;Europe/Bucharest;2012-06-12;Romania;45.21667, 24.66667
8435800;Dragoslavele;Dragoslavele;;P;PPL;RO;Romania;;03;16472;;;2474;;675;Europe/Bucharest;2023-12-04;Romania;45.34801, 25.16925
10941927;Bijghir;Bijghir;;P;PPL;RO;Romania;;04;21668;;;1952;;180;Europe/Bucharest;2015-11-13;Romania;46.60185, 27.01859
663722;Valea Izvoarelor;Valea Izvoarelor;Besineu,Besineul,Beşineu,Beşineul,Valea Izvoarelor;P;PPL;RO;Romania;;27;119466;;;1130;;310;Europe/Bucharest;2013-04-20;Romania;46.43855, 24.37597
664140;Urleta;Urleta;;P;PPL;RO;Romania;;30;132315;;;2640;;400;Europe/Bucharest;2013-04-20;Romania;45.08732, 25.79354
664436;Turnu Roşu;Turnu Rosu;Porcesti,Porceşti,Turnu Rosu,Turnu Roşu,Turnul Rosu,Turnul Roşu,Voeroestorony,Vöröstorony;P;PPLA2;RO;Romania;;33;145934;;;2578;;578;Europe/Bucharest;2019-09-12;Romania;45.63333, 24.3
664570;Tudor Vladimirescu;Tudor Vladimirescu;Principele Ferdinand,Tudor Vladimirescu;P;PPL;RO;Romania;;35;153936;;;1121;;75;Europe/Bucharest;2013-04-21;Romania;43.94761, 24.90616
664722;Topraisar;Topraisar;Topraisar,Topraisari;P;PPLA2;RO;Romania;;14;63072;;;5329;;84;Europe/Bucharest;2012-06-12;Romania;44.01667, 28.45
665055;Tântava;Tantava;Tantava,Tintava,Tântava,Tîntava;P;PPL;RO;Romania;;42;103407;;;1334;;95;Europe/Bucharest;2013-04-21;Romania;44.41511, 25.8245
665176;Tichileşti;Tichilesti;;P;PPLA2;RO;Romania;;08;44177;;;4270;;16;Europe/Bucharest;2012-06-12;Romania;45.11667, 27.9
665393;Tăut;Taut;Taut,Tauti,Tăut,Tăuţi;P;PPL;RO;Romania;;05;27383;;;1001;;105;Europe/Bucharest;2013-04-21;Romania;46.7199, 21.83845
665458;Tătărăni;Tatarani;Tatarani,Tătărăni;P;PPLA2;RO;Romania;;38;166315;;;734;;171;Europe/Bucharest;2013-04-21;Romania;46.69422, 27.96443
665471;Taşca;Tasca;Tasca,Taşca;P;PPLA2;RO;Romania;;28;124563;;;2682;;555;Europe/Bucharest;2012-06-12;Romania;46.9, 26.01667
665550;Tanacu;Tanacu;Tanacu,Tanacul;P;PPLA2;RO;Romania;;38;166182;;;5986;;211;Europe/Bucharest;2012-06-12;Romania;46.68333, 27.81667
665578;Tămădău Mare;Tamadau Mare;Tamadau,Tamadau Mare,Tamadaul-Mare,Tămădău,Tămădău Mare,Tămădăul-Mare;P;PPLA2;RO;Romania;;41;105455;;;2579;;52;Europe/Bucharest;2024-01-31;Romania;44.46667, 26.57
665607;Tălmăcel;Talmacel;Talmacel,Tălmăcel;P;PPL;RO;Romania;;33;145827;;;1381;;434;Europe/Bucharest;2013-04-21;Romania;45.64712, 24.2427
665653;Sviniţa;Svinita;Svinita,Sviniţa;P;PPLA2;RO;Romania;;26;113607;;;1105;;183;Europe/Bucharest;2012-06-12;Romania;44.49972, 22.10611
666248;Ştefan cel Mare;Stefan cel Mare;Serbesti,Şerbeşti;P;PPLA2;RO;Romania;;28;124411;;;3386;;371;Europe/Bucharest;2012-06-10;Romania;46.98482, 26.5107
666533;Şoimari;Soimari;Soimari,Şoimari;P;PPLA2;RO;Romania;;30;135501;;;3127;;234;Europe/Bucharest;2012-06-12;Romania;45.18333, 26.2
666665;Slobozia-Mândra;Slobozia-Mandra;Mandra,Slobozia,Slobozia-Mandra,Slobozia-Mindra,Slobozia-Mândra,Slobozia-Mîndra;P;PPLA2;RO;Romania;;35;154344;;;4159;;78;Europe/Bucharest;2012-06-12;Romania;43.91667, 24.7
666865;Șipotu;Sipotu;;P;PPL;RO;Romania;;30;133964;;;2241;;210;Europe/Bucharest;2013-04-21;Romania;45.04076, 26.01714
666916;Şintereag;Sintereag;Sintereag,Şintereag;P;PPLA2;RO;Romania;;06;34903;;;3806;;282;Europe/Bucharest;2012-06-12;Romania;47.18333, 24.3
666950;Sânpetru Mare;Sanpetru Mare;Gross-Sankt-Peter,Nagyszentpeter,Nagyszentpéter,Racz-Szent-Peter,Rácz-Szent-Péter,Sanpetru Mare,Sanpetrul-Mare,Sinpetru Mare,Szerb-Szent-Peter,Szerb-Szent-Péter,Sânpetru Mare,Sânpetrul-Mare,Sînpetru Mare;P;PPLA2;RO;Romania;;36;158733;;;5782;;90;Europe/Bucharest;2016-01-31;Romania;46.04515, 20.81834
667362;Ștefan Vodă;Stefan Voda;;P;PPL;RO;Romania;;04;22380;;;1108;;341;Europe/Bucharest;2015-11-13;Romania;46.31692, 26.5125
667606;Scobinţi;Scobinti;Scobinti,Scobinţi;P;PPLA2;RO;Romania;;23;98998;;;7618;;125;Europe/Bucharest;2012-06-12;Romania;47.38333, 26.93333
668091;Șanț;Sant;Rodna Noua,Rodna Nouă,Ujradna,Újradna;P;PPLA2;RO;Romania;;06;34618;;;2909;;644;Europe/Bucharest;2015-11-16;Romania;47.45, 24.9
668104;Sănduleni;Sanduleni;Sanduleni,Sănduleni;P;PPLA2;RO;Romania;;04;25148;;;4287;;292;Europe/Bucharest;2012-06-12;Romania;46.45, 26.73333
668278;Sadu;Sadu;Cod,Cód,Sadu,Sadul;P;PPLA2;RO;Romania;;33;145471;;;2430;;565;Europe/Bucharest;2014-06-04;Romania;45.66667, 24.18333
668860;Rânzești;Ranzesti;Banzestii,Banzeştii,Ranzasti,Ranzesti,Ranzăşti,Rinzesti,Rânzeşti,Rînzeşti;P;PPL;RO;Romania;;38;163832;;;1203;;31;Europe/Bucharest;2013-04-21;Romania;46.22101, 28.09468
668994;Reghiu;Reghiu;Reghiu;P;PPLA2;RO;Romania;;40;177469;;;2677;;584;Europe/Bucharest;2012-06-12;Romania;45.78333, 26.83333
669018;Rediu;Rediu;Rediu,Rediul;P;PPLA2;RO;Romania;;28;124028;;;5182;;276;Europe/Bucharest;2012-06-12;Romania;46.75598, 26.56254
669022;Rediu;Rediu;Oasele,Rediu;P;PPLA2;RO;Romania;;18;77082;;;3855;;111;Europe/Bucharest;2012-06-12;Romania;45.71667, 27.83333
669289;Rădăuți;Radauti;Opstina Radauti,Opština Rãdãuţi,Radauci,Radauti,Radautio,Radautz,Radivci,Radoc,Radowce,Radóc,Rantaoutsi,Rehdehuci,Rehdehutsi,Ruduuc,Rădăutio,Rădăuţi,Rădăuți,lei de wu qi,radautsui,rdwts,Ρανταούτσι,Радауци,Радівці,Ръдъуц,Рэдэутси,Рэдэуци,ראדעוויץ,רדאוץ,ردوتس,ラダウツィ,勒德烏齊;P;PPLA2;RO;Romania;;34;146628;;;23822;;368;Europe/Bucharest;2015-12-30;Romania;47.85, 25.91667
669320;Racoviţa;Racovita;Racovita,Racoviţa,Rakovica,Rakovicza,Rakowitza;P;PPLA2;RO;Romania;;36;158243;;;3260;;101;Europe/Bucharest;2022-05-28;Romania;45.69833, 21.63583
669383;Răchita;Rachita;;P;PPL;RO;Romania;;36;156767;;;1229;;137;Europe/Bucharest;2013-04-21;Romania;45.83827, 22.10615
669400;Răcarii de Sus;Racarii de Sus;;P;PPL;RO;Romania;;17;70414;;;1187;;137;Europe/Bucharest;2013-04-21;Romania;44.53539, 23.55746
669501;Pui;Pui;Pui;P;PPLA2;RO;Romania;;21;90538;;;4680;;412;Europe/Bucharest;2012-06-12;Romania;45.51667, 23.1
669504;Pufeşti;Pufesti;Pufesti,Pufestii,Pufeşti,Pufeştii;P;PPLA2;RO;Romania;;40;177352;;;4179;;86;Europe/Bucharest;2012-06-12;Romania;46.0, 27.2
669811;Porumbenii Mari;Porumbenii Mari;Nagy Galambfalva,Nagygalambfalva,Porumbenii Mari,Porumbenii-Mare;P;PPL;RO;Romania;;20;86487;;;1203;;444;Europe/Bucharest;2020-11-11;Romania;46.27549, 25.1362
669847;Popricani;Popricani;Popricani,Popricani-Coarba;P;PPLA2;RO;Romania;;23;98505;;;6752;;143;Europe/Bucharest;2012-06-12;Romania;47.3, 27.51667
670274;Poduri;Poduri;;P;PPLA2;RO;Romania;;04;24631;;;7937;;449;Europe/Bucharest;2012-06-12;Romania;46.46667, 26.53333
670320;Podoleni;Podoleni;;P;PPL;RO;Romania;;18;75515;;;1184;;29;Europe/Bucharest;2013-04-21;Romania;45.7483, 27.44661
670390;Plugari;Plugari;Balus,Băluş,Hanu Balus,Hanu Băluş,Plugari;P;PPLA2;RO;Romania;;23;98337;;;3694;;62;Europe/Bucharest;2012-06-12;Romania;47.48333, 27.1
670400;Ploscuțeni;Ploscuteni;Ploscuteni,Ploscutenii,Ploscuţeni,Ploscuţenii;P;PPLA2;RO;Romania;;40;178894;;;2557;;91;Europe/Bucharest;2013-04-21;Romania;46.07859, 27.27032
670888;Piatra Olt;Piatra Olt;Piatra Olt;P;PPLA2;RO;Romania;;29;128105;;;6313;;132;Europe/Bucharest;2012-06-12;Romania;44.36667, 24.26667
671015;Petrăchioaia;Petrachioaia;Creata-Petrachioaia,Creata-Petrachioata,Creaţa-Petrăchioaia,Creaţa-Petrăchioata,Petrachioaia,Petrichioaia,Petrăchioaia;P;PPLA2;RO;Romania;;43;104582;;;2866;;79;Europe/Bucharest;2012-06-12;Romania;44.58099, 26.31269
671050;Peștișu Mare;Pestisu Mare;Pestisu Mare,Pestisul-Mare,Pestişul-Mare,Peştişu Mare;P;PPL;RO;Romania;;21;86810;;;1293;;209;Europe/Bucharest;2013-04-21;Romania;45.80192, 22.92704
671896;Oituz;Oituz;Grozesti,Grozeşti,Oituz;P;PPLA2;RO;Romania;;04;23797;;;9596;;306;Europe/Bucharest;2012-06-12;Romania;46.2, 26.61667
672026;Ocna Dejului;Ocna Dejului;Desakna,Désakna,Ocna Dej,Ocna Dejului;P;PPLX;RO;Romania;;13;55008;;;2246;;253;Europe/Bucharest;2013-04-21;Romania;47.11581, 23.85934
672071;Obârşia-Cloşani;Obarsia-Closani;Obarsia-Closani,Obirsia-Closani,Obârşia-Cloşani,Obîrşia-Cloşani;P;PPLA2;RO;Romania;;26;110027;;;0;;556;Europe/Bucharest;2012-06-12;Romania;45.01667, 22.68333
672163;Nou;Nou;Szaszujfalu,Szászújfalu;P;PPL;RO;Romania;;33;145408;;;1606;;432;Europe/Bucharest;2015-12-29;Romania;45.83333, 24.28333
672167;Noşlac;Noslac;Noslac,Noşlac;P;PPLA2;RO;Romania;;01;6048;;;1992;;303;Europe/Bucharest;2012-06-12;Romania;46.4, 23.93333
672397;Negreni;Negreni;;P;PPL;RO;Romania;;29;128711;;;1387;;209;Europe/Bucharest;2013-04-21;Romania;44.56848, 24.59535
672427;Negoiești;Negoiesti;;P;PPL;RO;Romania;;30;130712;;;1858;;146;Europe/Bucharest;2013-04-21;Romania;44.87393, 25.9816
672535;Naipu;Naipu;Naipu,Naipul;P;PPL;RO;Romania;;42;103238;;;1923;;72;Europe/Bucharest;2013-04-21;Romania;44.15187, 25.76175
672752;Movila;Movila;Movila,Movila Gildaului,Movila Gîldăului,Vasile Roaita,Vasile Roaită;P;PPLA2;RO;Romania;;22;94081;;;2195;;61;Europe/Bucharest;2012-06-12;Romania;44.55, 27.7
672899;Moldoviţa;Moldovita;Moldawica Ruska,Moldorita Ferast,Moldorita Ferăst,Moldovita,Moldoviţa,Mołdawica Ruska,Rusii Moldovita,Russ Moldawitza,Rușii Moldovița;P;PPLA2;RO;Romania;;34;149539;;;4985;;696;Europe/Bucharest;2023-03-23;Romania;47.68333, 25.53333
672962;Moftinu Mic;Moftinu Mic;Moftinu Mic,Moftinul Mic;P;PPLA2;RO;Romania;;32;138208;;;1226;;122;Europe/Bucharest;2013-04-21;Romania;47.68669, 22.60054
673007;Moara Domnească;Moara Domneasca;;P;PPL;RO;Romania;;38;166636;;;1247;;105;Europe/Bucharest;2013-04-21;Romania;46.71448, 27.7589
673093;Mârşa;Marsa;Marsa,Mirsa,Mârşa,Mîrşa;P;PPLA2;RO;Romania;;42;104225;;;2745;;99;Europe/Bucharest;2012-06-12;Romania;44.37417, 25.55694
673150;Călăraşi;Calarasi;Harasztos,Mircea Voda,Mircea Vodă,Miroea Voda,Miroea Vodă;P;PPLA;RO;Romania;;41;92569;;;6687;;18;Europe/Bucharest;2019-09-12;Romania;44.2051, 27.31356
673266;Mănăstirea;Manastirea;Manastirea,Minastirea,Mânăstirea,Mînăstirea;P;PPL;RO;Romania;;23;96717;;;1033;;247;Europe/Bucharest;2015-11-05;Romania;46.95, 27.2
673305;Milişăuţi;Milisauti;Milesauti,Milesăuţi,Milisauti,Milişăuţi;P;PPLA2;RO;Romania;;34;146931;;;8399;;334;Europe/Bucharest;2012-06-12;Romania;47.78333, 26.0
673386;Mihăileşti;Mihailesti;Mihailesti,Mihăileşti;P;PPLA2;RO;Romania;;11;47578;;;3719;;70;Europe/Bucharest;2012-06-12;Romania;44.91667, 26.66667
673617;Mehadica;Mehadica;Mehadica;P;PPLA2;RO;Romania;;12;53327;;;891;;359;Europe/Bucharest;2012-06-12;Romania;45.03333, 22.26667
673632;Medieşu Aurit;Mediesu Aurit;Mediesu Aurit,Mediesul-Aurit,Medieşu Aurit,Medieşul-Aurit;P;PPLA2;RO;Romania;;32;138084;;;7122;;132;Europe/Bucharest;2012-06-12;Romania;47.78333, 23.15
674170;Maglavit;Maglavit;Maglavit,Maglavitu,Maglavitul;P;PPLA2;RO;Romania;;17;73031;;;5753;;73;Europe/Bucharest;2012-06-12;Romania;44.03333, 23.1
674184;Măgherani;Magherani;Magherani,Măgherani,Nyaradmogyoros,Nyàràdmogyoròs;P;PPLA2;RO;Romania;;27;118094;;;2681;;393;Europe/Bucharest;2012-06-12;Romania;46.56667, 24.9
674421;Lunca Corbului;Lunca Corbului;Lunca Corbului;P;PPLA2;RO;Romania;;03;16944;;;3350;;235;Europe/Bucharest;2012-06-12;Romania;44.68391, 24.75855
674463;Lunca;Lunca;;P;PPL;RO;Romania;;28;125016;;;1202;;407;Europe/Bucharest;2013-04-21;Romania;47.22765, 26.29979
674511;Luminiș;Luminis;Iapa,Luminis,Luminiş,Tapa;P;PPL;RO;Romania;;28;123479;;;2689;;310;Europe/Bucharest;2013-04-21;Romania;46.81332, 26.45275
674826;Letea Veche;Letea Veche;Letea Veche;P;PPLA2;RO;Romania;;04;20359;;;4893;;153;Europe/Bucharest;2012-06-12;Romania;46.55, 26.95
674918;Lehliu;Lehliu;Lehliu,Lehliul;P;PPLA2;RO;Romania;;41;93851;;;2953;;46;Europe/Bucharest;2012-06-12;Romania;44.46667, 26.81667
675138;Jupânești;Jupanesti;Jupinesti,Jupîneşti;P;PPL;RO;Romania;;03;15901;;;1123;;376;Europe/Bucharest;2015-11-11;Romania;45.06667, 24.85
675293;Jariştea;Jaristea;Jaristea,Jariştea;P;PPLA2;RO;Romania;;40;176506;;;4088;;153;Europe/Bucharest;2012-06-12;Romania;45.78333, 27.06667
675304;Jabenița;Jabenita;Gorgenysoakna,Görgènysòakna,Jabenita,Jabeniţa;P;PPL;RO;Romania;;27;119590;;;1128;;394;Europe/Bucharest;2013-04-21;Romania;46.78407, 24.79671
675395;Izvoare;Izvoare;Isvoare,Izvoare;P;PPL;RO;Romania;;28;120771;;;1146;;327;Europe/Bucharest;2013-04-21;Romania;46.91013, 26.47014
675483;Iscroni;Iscroni;Barbateni-Iscroni,Bărbăteni-Iscroni,Iscroni;P;PPL;RO;Romania;;21;87219;;;1987;;568;Europe/Bucharest;2013-04-21;Romania;45.37794, 23.34201
675624;Imper;Imper;Imper,Kaszoninper,Kàszoninper;P;PPL;RO;Romania;;20;85289;;;2936;;720;Europe/Bucharest;2016-02-07;Romania;46.21667, 26.1
675637;Iloviţa;Ilovita;Hovita,Hoviţa,Ilovica,Ilovita,Iloviţa;P;PPLA2;RO;Romania;;26;112334;;;1397;;107;Europe/Bucharest;2012-06-12;Romania;44.75639, 22.47278
675763;Iclod;Iclod;Iclod,Nagyiklod,Nagyiklód;P;PPLA2;RO;Romania;;13;58142;;;4351;;306;Europe/Bucharest;2012-06-12;Romania;46.98333, 23.8
675826;Ianoșda;Ianosda;;P;PPL;RO;Romania;;05;30014;;;1081;;117;Europe/Bucharest;2013-04-21;Romania;46.83791, 21.80778
675841;Ianca;Ianca;;P;PPLA2;RO;Romania;;29;127251;;;4347;;67;Europe/Bucharest;2012-06-12;Romania;43.78333, 24.18333
676225;Herla;Herla;;P;PPL;RO;Romania;;34;150258;;;1318;;476;Europe/Bucharest;2013-04-21;Romania;47.44286, 26.01254
676262;Helegiu;Helegiu;Helegiu,Helegiul;P;PPLA2;RO;Romania;;04;22898;;;7195;;255;Europe/Bucharest;2012-06-12;Romania;46.35, 26.75
676331;Hangu;Hangu;Hangu,Hangul;P;PPLA2;RO;Romania;;28;122953;;;4046;;487;Europe/Bucharest;2012-06-12;Romania;47.05, 26.03333
676449;Gurba;Gurba;;P;PPL;RO;Romania;;02;12242;;;1350;;104;Europe/Bucharest;2013-04-21;Romania;46.46756, 21.78789
676503;Gura Padinii;Gura Padinii;Gura Padina,Gura Padinei,Gura Padini,Gura Padinii;P;PPLA2;RO;Romania;;29;130339;;;1620;;35;Europe/Bucharest;2013-04-21;Romania;43.75704, 24.31615
676655;Groși;Grosi;;P;PPL;RO;Romania;;05;27212;;;1002;;248;Europe/Bucharest;2013-04-21;Romania;47.04525, 22.47965
676758;Greci;Greci;Grec,Greci;P;PPLA2;RO;Romania;;26;111916;;;1508;;220;Europe/Bucharest;2012-06-12;Romania;44.55, 23.11667
676859;Goştinari-Văcăreşti;Gostinari-Vacaresti;Gostinari-Vacaresti,Gostinarii-Vacaresti,Gostinarii-Văcăreşti,Goştinari-Văcăreşti;P;PPL;RO;Romania;;42;103372;;;2720;;39;Europe/Bucharest;2016-02-07;Romania;44.18333, 26.21667
677135;Giulvăz;Giulvaz;Gilwas,Giulvaz,Giulvăz,Gyulvesz,Gyulvez,Gyulvéz,Gyülvész,Julves,Torontalgyulvesz,Torontálgyülvész;P;PPLA2;RO;Romania;;36;157317;;;2992;;79;Europe/Bucharest;2012-06-12;Romania;45.54889, 20.98444
677192;Girișu de Criș;Girisu de Cris;Girisul-de-Cris,Girişul-de-Criş,Koeroesgyeres,Körösgyéres;P;PPLA2;RO;Romania;;05;29467;;;1482;;102;Europe/Bucharest;2015-11-15;Romania;47.06416, 21.76108
677205;Gârcov;Garcov;Garcovu,Garcovul,Gircov,Gârcovu,Gârcovul,Gîrcov;P;PPLA2;RO;Romania;;29;125588;;;2684;;35;Europe/Bucharest;2019-03-01;Romania;43.7591, 24.61577
677272;Gâlgău;Galgau;Galgau,Gilgau,Gâlgău,Gîlgău;P;PPLA2;RO;Romania;;31;141134;;;838;;222;Europe/Bucharest;2013-04-21;Romania;47.28183, 23.70157
677407;Ghidigeni;Ghidigeni;Ghidigeni,Ghidigenii;P;PPLA2;RO;Romania;;18;76406;;;6294;;102;Europe/Bucharest;2012-06-12;Romania;46.05, 27.5
677463;Onesti;Onesti;Onesti,Onestii,Oneşti,Oneştii,Onești,Onyest;P;PPLA2;RO;Romania;;04;20563;;;0;;206;Europe/Bucharest;2014-06-04;Romania;46.25, 26.75
677730;Găgeşti;Gagesti;Gagesti,Găgeşti;P;PPLA2;RO;Romania;;38;163903;;;2252;;95;Europe/Bucharest;2012-06-12;Romania;46.33333, 27.96667
677731;Găgești;Gagesti;;P;PPL;RO;Romania;;40;175368;;;1492;;155;Europe/Bucharest;2013-04-21;Romania;45.85598, 27.0554
677845;Fulga de Sus;Fulga de Sus;;P;PPL;RO;Romania;;30;133394;;;3819;;78;Europe/Bucharest;2016-02-07;Romania;44.9, 26.45
678752;Dumbrava;Dumbrava;Dumbrava,Igazfalva;P;PPLA2;RO;Romania;;36;156767;;;2820;;150;Europe/Bucharest;2012-06-12;Romania;45.81667, 22.11667
678926;Dragomireşti;Dragomiresti;;P;PPLA2;RO;Romania;;16;67407;;;8194;;295;Europe/Bucharest;2012-06-12;Romania;44.91667, 25.33333
679050;Doştat;Dostat;Dostat,Doştat;P;PPLA2;RO;Romania;;01;4268;;;1049;;385;Europe/Bucharest;2012-06-12;Romania;45.96667, 23.85
679171;Doftana;Doftana;Doftana;P;PPL;RO;Romania;;30;135789;;;6777;;517;Europe/Bucharest;2019-02-21;Romania;45.15, 25.8
679213;Dobrosloveni;Dobrosloveni;Dobrosloveni,Ion Gheorghe Duca;P;PPLA2;RO;Romania;;29;126718;;;3821;;100;Europe/Bucharest;2012-06-12;Romania;44.18333, 24.36667
679220;Dobroeşti;Dobroesti;Dobroesti,Dobroeşti,Pricipele Nicolae,Principele Nicolae;P;PPL;RO;Romania;;43;179310;;;6599;;72;Europe/Bucharest;2020-06-10;Romania;44.45, 26.18333
679279;Dobârceni;Dobarceni;Dobarceni,Dobirceni,Dobârceni,Dobîrceni;P;PPLA2;RO;Romania;;07;37100;;;2897;;195;Europe/Bucharest;2012-06-12;Romania;47.81667, 27.06667
679477;Denta;Denta;Denta;P;PPLA2;RO;Romania;;36;156669;;;3152;;91;Europe/Bucharest;2012-06-12;Romania;45.35389, 21.24917
679527;Deleni;Deleni;Delen,Deleni;P;PPL;RO;Romania;;04;22898;;;1890;;359;Europe/Bucharest;2013-04-21;Romania;46.3536, 26.77628
